,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
302,105,2021-7-13,"The attacker was able to withdraw almost all available liquidity from the protocol in ETH and BSC networks. Since the function doTransferOut is before the update of the account state, therefore, upon re-entry, the hacker was able to borrow for an amount exceeding the collateral.",https://medium.com/defipie/hacking-investigation-85e07454f1c9,DeFiPie,0xd7cd60574929925cdfde8df121df6cbb6a3d87b2,PErc20Delegator,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
303,106,2021-6-10,"EvoDefi, the project revenue farm on the BSC chain, was attacked, and the price of its token GEN dropped from US2.1/piecetoUS0.9/piece, a short-term drop of 57%. Loss of 455,576.85 GEN worth approximately USD 1 million.",https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-evodefi-attack-event-analysis-e1cba8a789ce,EvoDefi,0xf1f8e3ff67e386165e05b2b795097e95aac899f0,MasterChef,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
304,107,2021-7-14,"At around 4:30 AM UTC on July 14, ApeRocket’s CAKE vault was exploited and drained $260K (883 BNB) out of the SPACE token LP on ApeSwap.",https://watchpug.medium.com/aperocket-finance-performance-fee-minting-incident-root-cause-analysis-b959c1e963ba,ApeRocket,0x274b5b7868c848ac690dc9b4011e9e7e29133700,AutoCake,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
305,107,2021-7-14,"At around 4:30 AM UTC on July 14, ApeRocket’s CAKE vault was exploited and drained $260K (883 BNB) out of the SPACE token LP on ApeSwap.",https://yieldrocket.medium.com/moving-forward-24b9ae22c428,ApeRocket,0x274b5b7868c848ac690dc9b4011e9e7e29133700,AutoCake,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
306,108,2022-1-27,"PeckShieldAlert tweeted that it detected a rug pull on the BSC project Wegrocoin (WEGRO). According to PeckShield, ""the deployer drained more than 1,000 BNB"", which is equivalent to about US$365,761 at current prices.",https://twitter.com/PeckShieldAlert/status/1486500426174189573,Wegrocoin,,,Third Party Layer,Greedy / information asymmetry,Authority control or breach of promise
307,108,2022-1-27,"PeckShieldAlert tweeted that it detected a rug pull on the BSC project Wegrocoin (WEGRO). According to PeckShield, ""the deployer drained more than 1,000 BNB"", which is equivalent to about US$365,761 at current prices.",https://www.aliens.com/livenews/latest/wegrocoin-wegro-suffers-rug-pull-developer-snatches-over-1000-bnb,Wegrocoin,,,Third Party Layer,Greedy / information asymmetry,Authority control or breach of promise
308,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://blog.bancor.network/bancors-response-to-today-s-smart-contract-vulnerability-dc888c589fe4,Bancor,0x5f58058c0ec971492166763c8c22632b583f667f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
309,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://blog.bancor.network/bancors-response-to-today-s-smart-contract-vulnerability-dc888c589fe4,Bancor,0x8dfeb86c7c962577ded19ab2050ac78654fea9f7,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
310,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://blog.bancor.network/bancors-response-to-today-s-smart-contract-vulnerability-dc888c589fe4,Bancor,0x923cab01e6a4639664aa64b76396eec0ea7d3a5f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
311,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://cryptonews.com/news/bancor-discovers-security-vulnerability-drains-usd-460-000-o-6878.htm,Bancor,0x5f58058c0ec971492166763c8c22632b583f667f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
312,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://cryptonews.com/news/bancor-discovers-security-vulnerability-drains-usd-460-000-o-6878.htm,Bancor,0x8dfeb86c7c962577ded19ab2050ac78654fea9f7,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
313,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://cryptonews.com/news/bancor-discovers-security-vulnerability-drains-usd-460-000-o-6878.htm,Bancor,0x923cab01e6a4639664aa64b76396eec0ea7d3a5f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
314,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://twitter.com/Hex_Capital/status/1273469889622077441,Bancor,0x5f58058c0ec971492166763c8c22632b583f667f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
315,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://twitter.com/Hex_Capital/status/1273469889622077441,Bancor,0x8dfeb86c7c962577ded19ab2050ac78654fea9f7,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
316,109,2020-6-18,"Due to the unverified safeTransferFrom () function in the new Bancor network contract, user funds are about to be depleted. The Bancor team stated: 1. A security vulnerability was discovered in the new Bancor Network v0.6 contract released two days ago; 2. After the vulnerability was discovered, the team conducted a white hat attack to transfer funds to a secure address; 3. The audit of the smart contract has been completed.But there are still $135,229 preemptively traded by two unknown arbitrage robots.",https://twitter.com/Hex_Capital/status/1273469889622077441,Bancor,0x923cab01e6a4639664aa64b76396eec0ea7d3a5f,BancorNetwork,Smart Contract Layer,Access control,Function visibility error
317,110,2021-3-4,"After just one day of operation, Meerkat Finance was rug pulled for 13 million BUSD and about 73,000 BNB, currently totalling around $31m.",https://www.rekt.news/meerkat-finance-bsc-rekt/,MeerkatFinance,0x4fe4b0fa3d082cdd9f7f630d6ab271a23bcdb4c4,AdminUpgradeabilityProxy,Third Party Layer,Greedy / information asymmetry,Backdoor / Honeypot
318,111,2022-1-6,"StoboxToken’s deployer address has been hacked, according to StoboxCompany. All reserve money has been stolen or liquidated because the deployer addresses of ETH and BSC are the same. Users are urged to halt purchasing and selling, and the STBU snapshot will be restored to the last transaction before the hack.",https://alert.peckshield.com/detail?id=2b9bca18-bfce-6a76-e92e-84358c9d3cf9,Stobox,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
319,111,2022-1-6,"StoboxToken’s deployer address has been hacked, according to StoboxCompany. All reserve money has been stolen or liquidated because the deployer addresses of ETH and BSC are the same. Users are urged to halt purchasing and selling, and the STBU snapshot will be restored to the last transaction before the hack.",https://coincodecap.com/stobox-hacked-stbu-drops-by-96,Stobox,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
320,111,2022-1-6,"StoboxToken’s deployer address has been hacked, according to StoboxCompany. All reserve money has been stolen or liquidated because the deployer addresses of ETH and BSC are the same. Users are urged to halt purchasing and selling, and the STBU snapshot will be restored to the last transaction before the hack.",https://twitter.com/PeckShieldAlert/status/1479279346255032324,Stobox,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
321,112,2021-9-29,"A community led (but professionally checked) proposal 62 contained a bug which allowed for the distribution of ~$80M in excess COMP rewards. Smart contracts are unforgiving of the tiniest errors...COMP bug is a tragic case of "">"" instead of "">="" (in two code locations).",https://compound.finance/governance/proposals/62,Compound,0x374abb8ce19a73f2c4efad642bda76c797f19233,Comptroller,Smart Contract Layer,Coding mistake,Other coding mistakes
322,112,2021-9-29,"A community led (but professionally checked) proposal 62 contained a bug which allowed for the distribution of ~$80M in excess COMP rewards. Smart contracts are unforgiving of the tiniest errors...COMP bug is a tragic case of "">"" instead of "">="" (in two code locations).",https://rekt.news/overcompensated/,Compound,0x374abb8ce19a73f2c4efad642bda76c797f19233,Comptroller,Smart Contract Layer,Coding mistake,Other coding mistakes
323,112,2021-9-29,"A community led (but professionally checked) proposal 62 contained a bug which allowed for the distribution of ~$80M in excess COMP rewards. Smart contracts are unforgiving of the tiniest errors...COMP bug is a tragic case of "">"" instead of "">="" (in two code locations).",https://twitter.com/Kurt_M_Barry/status/1443414565878910976?s=20,Compound,0x374abb8ce19a73f2c4efad642bda76c797f19233,Comptroller,Smart Contract Layer,Coding mistake,Other coding mistakes
324,113,2021-11-10,"Mochi used bribes in their own token (MOCHI) to vote in a gauge receiving CRV
Mochi incentivised votes to its gauge via Convex until the factory pool reached $100m liquidity
Mochi minted a huge amount of tokens to themselves 108, Mochi has no minting cap or tokenomics
Deposit those tokens onto the MOCHI which has a custom price oracle set by the Mochi team 69 (meaning the Mochi team could mint as many tokens as they wanted if there was enough liquidity to trade it for stables that aren’t backed by air) and 90% LTV and mint $46m USDM
Swap those USDM to DAI on Curve 48
Use those DAI to purchase Ethereum and ultimately buy 1.05m CVX 41
At that point, several people aware of the situation including Andre Cronje and myself tried to warn Mochi against locking those CVX as they would have been in a position to unfold their position and make LPs of that pool whole if the acquired CVX had remained liquid.
Mochi eventually locked the CVX 111",https://gov.curve.fi/t/the-curve-emergency-dao-has-killed-the-usdm-gauge/2307,curve,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,ConvexToken,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Governance attack
325,113,2021-11-10,"Mochi used bribes in their own token (MOCHI) to vote in a gauge receiving CRV
Mochi incentivised votes to its gauge via Convex until the factory pool reached $100m liquidity
Mochi minted a huge amount of tokens to themselves 108, Mochi has no minting cap or tokenomics
Deposit those tokens onto the MOCHI which has a custom price oracle set by the Mochi team 69 (meaning the Mochi team could mint as many tokens as they wanted if there was enough liquidity to trade it for stables that aren’t backed by air) and 90% LTV and mint $46m USDM
Swap those USDM to DAI on Curve 48
Use those DAI to purchase Ethereum and ultimately buy 1.05m CVX 41
At that point, several people aware of the situation including Andre Cronje and myself tried to warn Mochi against locking those CVX as they would have been in a position to unfold their position and make LPs of that pool whole if the acquired CVX had remained liquid.
Mochi eventually locked the CVX 111",https://www.coindesk.com/business/2021/11/11/curve-wars-heat-up-emergency-dao-invoked-after-clear-governance-attack/,curve,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,ConvexToken,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Governance attack
326,114,2021-10-29,"On Oct-29�?021 08:25:03 AM +UTC, an attacker manipulated the NOVA-BNB pool of ShibaNOVA by swapping back and forth many times. The balance of NOVA in that pool will get to near 0 after a swap of 50 times, which caused the price of NOVA in that pool to be sky-high.
The price of $JAWS was also artificially increased so that the attacker can get more back from the performance fee (artificial WBNB profit) that is automatically being used for adding liquidity.
In addition, the attacker also utilized the use of 5 NFTs to boost the $JAWS rewards in the pool.",https://medium.com/autosharkfin/post-mortem-review-on-economic-attack-af27e76b746e,AutoSharkFinance,0x1bba5c6cc38ef04066042237b4298dc23405304d,FinsPair,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
327,114,2021-10-29,"On Oct-29�?021 08:25:03 AM +UTC, an attacker manipulated the NOVA-BNB pool of ShibaNOVA by swapping back and forth many times. The balance of NOVA in that pool will get to near 0 after a swap of 50 times, which caused the price of NOVA in that pool to be sky-high.
The price of $JAWS was also artificially increased so that the attacker can get more back from the performance fee (artificial WBNB profit) that is automatically being used for adding liquidity.
In addition, the attacker also utilized the use of 5 NFTs to boost the $JAWS rewards in the pool.",https://twitter.com/peckshield/status/1454026801869590529,AutoSharkFinance,0x1bba5c6cc38ef04066042237b4298dc23405304d,FinsPair,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
328,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-05-Yearn.md,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
329,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://github.com/OriginProtocol/security/blob/master/incidents/2021-02-05-Yearn.md,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
330,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://github.com/yearn/yearn-security/blob/master/disclosures/2021-02-04.md,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
331,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://github.com/yearn/yearn-security/blob/master/disclosures/2021-02-04.md,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
332,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://peckshield.medium.com/the-ydai-incident-analysis-forced-investment-2b8ac6058eb5,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
333,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://peckshield.medium.com/the-ydai-incident-analysis-forced-investment-2b8ac6058eb5,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
334,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://www.rekt.news/yearn-rekt/,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
335,115,2021-2-4,"The vault was attacked using 9 flash loans. $11 million was lost from the vault, $2.7m of which went to the attacker, $3.5m went to Curve liquidity providers, $3.5m went to Curve stakers, and $1.4m was paid in Aave v2 fees.",https://www.rekt.news/yearn-rekt/,YearnFinance,0xacd43e627e64355f1861cec6d3a6688b31a6f952,yDAI,DeFi Protocol Layer/Design Flaw,Unfair or unsafe DeFi protocol interaction,Unfair liquidity providing
336,116,2021-7-15,"The bug is in the ETH Bifrost, and not the router.
The attacker wrapped the router with their own contract, which they called with a msg.value of 200, but their own contract called into the router with a call value of 0 and a deposit amount of 0.
The bifrost ultimately read the msg.value, with is 200, and not the final deposit amount, which was 0.",https://rekt.news/thorchain-rekt/,THORChain,0xc145990e84155416144c532e31f89b840ca8c2ce,THORChain_Router,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
337,116,2021-7-15,"The bug is in the ETH Bifrost, and not the router.
The attacker wrapped the router with their own contract, which they called with a msg.value of 200, but their own contract called into the router with a call value of 0 and a deposit amount of 0.
The bifrost ultimately read the msg.value, with is 200, and not the final deposit amount, which was 0.",https://thearchitect.notion.site/THORChain-Incident-07-15-7d205f91924e44a5b6499b6df5f6c210,THORChain,0xc145990e84155416144c532e31f89b840ca8c2ce,THORChain_Router,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
338,116,2021-7-15,"The bug is in the ETH Bifrost, and not the router.
The attacker wrapped the router with their own contract, which they called with a msg.value of 200, but their own contract called into the router with a call value of 0 and a deposit amount of 0.
The bifrost ultimately read the msg.value, with is 200, and not the final deposit amount, which was 0.",https://twitter.com/THORChain/status/1415813696857591813,THORChain,0xc145990e84155416144c532e31f89b840ca8c2ce,THORChain_Router,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
339,116,2021-7-15,"The bug is in the ETH Bifrost, and not the router.
The attacker wrapped the router with their own contract, which they called with a msg.value of 200, but their own contract called into the router with a call value of 0 and a deposit amount of 0.
The bifrost ultimately read the msg.value, with is 200, and not the final deposit amount, which was 0.",https://www.runebase.org/news/thorchain-suffers-exploit/,THORChain,0xc145990e84155416144c532e31f89b840ca8c2ce,THORChain_Router,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
340,117,2021-3-15,"Many DeFi protocol websites on BSC (Binance Smart Chain) were attacked by DNS, including Cream Finance and BSC header DEX PancakeSwap. The attacker requested users to submit personal private keys or mnemonics through the website. The relevant project team has passed Twitter Remind users not to visit the website and do not submit information such as private keys. Later PancakeSwap and Cream Finance both stated that they had regained access to DNS.",https://medium.com/cream-finance/postmortem-report-of-dns-hijacking-66ab9c6ce63d,CreamFinance,,,Network Layer,Exposed internet service,Sensitive DNS servers
341,117,2021-3-15,"Many DeFi protocol websites on BSC (Binance Smart Chain) were attacked by DNS, including Cream Finance and BSC header DEX PancakeSwap. The attacker requested users to submit personal private keys or mnemonics through the website. The relevant project team has passed Twitter Remind users not to visit the website and do not submit information such as private keys. Later PancakeSwap and Cream Finance both stated that they had regained access to DNS.",https://twitter.com/CreamdotFinance/status/1371448627663491088,CreamFinance,,,Network Layer,Exposed internet service,Sensitive DNS servers
342,117,2021-3-15,"Many DeFi protocol websites on BSC (Binance Smart Chain) were attacked by DNS, including Cream Finance and BSC header DEX PancakeSwap. The attacker requested users to submit personal private keys or mnemonics through the website. The relevant project team has passed Twitter Remind users not to visit the website and do not submit information such as private keys. Later PancakeSwap and Cream Finance both stated that they had regained access to DNS.",https://twitter.com/CreamdotFinance/status/1371528332521566212,CreamFinance,,,Network Layer,Exposed internet service,Sensitive DNS servers
343,118,2022-4-30,This attack was due to a design flaw in the FeiProtocl that failed to follow the check-effect-interaction pattern and thus allow the attacker to make a reentrant call before the borrow records are updated. The attacker is able to make a reentrant call in the “fallback()�?function to exitMarket(),https://certik.medium.com/fei-protocol-incident-analysis-8527440696cc,FeiProtocol,0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43,CEtherDelegator,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
344,118,2022-4-30,This attack was due to a design flaw in the FeiProtocl that failed to follow the check-effect-interaction pattern and thus allow the attacker to make a reentrant call before the borrow records are updated. The attacker is able to make a reentrant call in the “fallback()�?function to exitMarket(),https://rekt.news/fei-rari-rekt/,FeiProtocol,0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43,CEtherDelegator,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
345,118,2022-4-30,This attack was due to a design flaw in the FeiProtocl that failed to follow the check-effect-interaction pattern and thus allow the attacker to make a reentrant call before the borrow records are updated. The attacker is able to make a reentrant call in the “fallback()�?function to exitMarket(),https://twitter.com/RariCapital/status/1520651835081740290,FeiProtocol,0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43,CEtherDelegator,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
346,118,2022-4-30,This attack was due to a design flaw in the FeiProtocl that failed to follow the check-effect-interaction pattern and thus allow the attacker to make a reentrant call before the borrow records are updated. The attacker is able to make a reentrant call in the “fallback()�?function to exitMarket(),https://twitter.com/feiprotocol/status/1520344430242254849,FeiProtocol,0xbdaddc6a1321ed458b53ab9e51dc0de8dba78d43,CEtherDelegator,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
347,119,2021-8-3,"Hacker executed a transaction that managed to drain 85% of the Sorbetto Fragola (UniswapV3 Optimizer) pools. The Popsicle Finance attacker exploited this vulnerability to trick the Sorbetto Fragola liquidity pool into believing that the fees owed to them were equal to the total TVL of the entire pool.  As a result, they were able to extract all of the $20.7 million in tokens currently in the pool.",https://popsiclefinance.medium.com/popsicle-finance-post-mortem-after-fragola-hack-f45b302362e0,PopsicleFinance,0xd63b340f6e9cccf0c997c83c8d036fa53b113546,SorbettoFragola,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
348,120,2020-6-28," Balancer was attacked by exploiting its flawed handling of ERC20 deflationary tokens. Technically, the main logic behind the incident is the incompatibility between Balancer and deflationary tokens, which is then misused by the attacker to create skewed STA/STONK pools states and make profits from that.",https://peckshield.medium.com/balancer-hacks-root-cause-and-loss-analysis-4916f7f0fff5,Balancer,0x0e511aa1a137aad267dfe3a6bfca0b856c1a3682,BPool,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Other unsafe DeFi protocol dependency
349,121,2021-7-10,"The root of the exploit lay in the prototype V3 Router’s use of ECDSA, the algorithm securing its MPC wallet by generating private keys.

The key here is that every k value calculated in the algorithm should be based on a different, random number for each signature. If two or more transactions contain a repeated k value, then the private key can be back-calculated.",https://medium.com/multichainorg/anyswap-multichain-router-v3-exploit-statement-6833f1b7e6fb,Anyswap,0x6b7a87899490ece95443e979ca9485cbe7e71522,AnyswapV4Router,Smart Contract Layer,Coding mistake,Other coding mistakes
350,121,2021-7-10,"The root of the exploit lay in the prototype V3 Router’s use of ECDSA, the algorithm securing its MPC wallet by generating private keys.

The key here is that every k value calculated in the algorithm should be based on a different, random number for each signature. If two or more transactions contain a repeated k value, then the private key can be back-calculated.",https://medium.com/multichainorg/anyswap-multichain-router-v3-exploit-statement-6833f1b7e6fb,Anyswap,0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3,AnyswapV4Router,Smart Contract Layer,Coding mistake,Other coding mistakes
351,121,2021-7-10,"The root of the exploit lay in the prototype V3 Router’s use of ECDSA, the algorithm securing its MPC wallet by generating private keys.

The key here is that every k value calculated in the algorithm should be based on a different, random number for each signature. If two or more transactions contain a repeated k value, then the private key can be back-calculated.",https://rekt.news/anyswap-rekt/,Anyswap,0x6b7a87899490ece95443e979ca9485cbe7e71522,AnyswapV4Router,Smart Contract Layer,Coding mistake,Other coding mistakes
352,121,2021-7-10,"The root of the exploit lay in the prototype V3 Router’s use of ECDSA, the algorithm securing its MPC wallet by generating private keys.

The key here is that every k value calculated in the algorithm should be based on a different, random number for each signature. If two or more transactions contain a repeated k value, then the private key can be back-calculated.",https://rekt.news/anyswap-rekt/,Anyswap,0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3,AnyswapV4Router,Smart Contract Layer,Coding mistake,Other coding mistakes
353,122,2021-7-14,"Bondly Finance fell victim to an attack from a malicious actor (Attacker) leading to the transfer of 373,088,023 $BONDLY tokens from the Bondly Staking Rewards contract, 200,460,000 of which were used to mint zenBONDLY in a sophisticated attack on the MANTRA DAO ZENTEREST platform. The attacker gained access to a password account belonging to Brandon Smith, CEO of Bondly.  ",https://forj.medium.com/bondly-attack-july-14th-2021-postmortem-beb7cf02e9ba,BondlyFinance,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
354,122,2021-7-14,"Bondly Finance fell victim to an attack from a malicious actor (Attacker) leading to the transfer of 373,088,023 $BONDLY tokens from the Bondly Staking Rewards contract, 200,460,000 of which were used to mint zenBONDLY in a sophisticated attack on the MANTRA DAO ZENTEREST platform. The attacker gained access to a password account belonging to Brandon Smith, CEO of Bondly.  ",https://medium.com/mantra-dao/bondly-exploit-how-it-unfolded-on-zenterest-postmortem-d8120d8d784b,BondlyFinance,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
355,122,2021-7-14,"Bondly Finance fell victim to an attack from a malicious actor (Attacker) leading to the transfer of 373,088,023 $BONDLY tokens from the Bondly Staking Rewards contract, 200,460,000 of which were used to mint zenBONDLY in a sophisticated attack on the MANTRA DAO ZENTEREST platform. The attacker gained access to a password account belonging to Brandon Smith, CEO of Bondly.  ",https://rekt.news/bondly-rekt/,BondlyFinance,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
356,123,2022-1-14,"The attacker brought in >47 ETH via Tornado Cash and deployed an orchestrating contract. Through the contract they swapped 47 ETH -> 129,447 USDC -> 77.5k FLOAT. This brought the vast majority of FLOAT out of the pool and it dramatically increased the price within the FLOAT/USDC pool. The attacker then waited for 2-7 minutes for the time-weighted oracles to shift the price.At this point, they were then able to deposit FLOAT into Rari Fuse at a vastly increased rate and borrow other assets, before selling the FLOAT back into the Uniswap V3 pool to return the price. According to the postmortem, the orchestrating contract still contains 250k USDC and 5 FLOAT. ",https://coincodecap.com/float-protocol-hacked,FloatProtocol,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,UniswapV3Pool,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
